ID_Anuncio,Marca,Modelo,Versao,Ano_Fabricacao,Ano_Modelo,Quilometragem,Cambio,Carroceria,Preco_Real,Percentual_FIPE,Estado
68603539,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2019,2020.0,54000.0,Automática,Sedã,131900.0,106.0,São Paulo (SP)
67971100,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,75000.0,Automática,Sedã,110900.0,108.0,São Paulo (SP)
68516977,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2020,2021.0,56000.0,Automática,Sedã,132900.0,102.0,São Paulo (SP)
65750639,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,97041.0,Automática,Sedã,85900.0,101.0,São Paulo (SP)
64386600,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,47000.0,CVT,Sedã,138900.0,109.0,São Paulo (SP)
64809656,TOYOTA,COROLLA,2.0 XRS 16V FLEX 4P AUTOMÁTICO,2013,2014.0,167143.0,Automática,Sedã,73900.0,108.0,São Paulo (SP)
67338100,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2014.0,126397.0,Automática,Sedã,65890.0,102.0,São Paulo (SP)
67871650,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024.0,33782.0,Automática,Sedã,129100.0,103.0,São Paulo (SP)
68367769,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019.0,138506.0,Automática,Sedã,84980.0,96.0,São Paulo (SP)
64758797,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2021.0,85000.0,CVT,Sedã,161900.0,125.0,São Paulo (SP)
61492942,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,122000.0,Automática,Sedã,82990.0,101.0,São Paulo (SP)
65874668,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX GLI CVT,2026,2026.0,0.0,Automática,Sedã,148024.0,,São Paulo (SP)
66593898,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX GLI CVT,2026,2026.0,0.0,Automática,Sedã,148024.0,,São Paulo (SP)
64084933,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,140000.0,Automática,Sedã,64900.0,102.0,São Paulo (SP)
66098628,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,138000.0,Automática,Sedã,84900.0,105.0,São Paulo (SP)
63497371,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024.0,41300.0,Automática,Sedã,137890.0,97.0,São Paulo (SP)
65588275,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,175620.0,107.0,São Paulo (SP)
68511447,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,80000.0,CVT,Sedã,137990.0,115.0,São Paulo (SP)
66011332,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,176000.0,Automática,Sedã,79900.0,98.0,São Paulo (SP)
66792433,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,184116.0,Automática,Sedã,86900.0,102.0,São Paulo (SP)
65750459,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,97041.0,Automática,Sedã,85900.0,101.0,São Paulo (SP)
69128158,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018.0,103000.0,Automática,Sedã,99900.0,100.0,São Paulo (SP)
65949381,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,44786.0,Automática,Sedã,132900.0,104.0,São Paulo (SP)
66684197,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,205810.0,109.0,São Paulo (SP)
67509671,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022.0,86000.0,Automática,Sedã,127900.0,100.0,São Paulo (SP)
65588393,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,201990.0,111.0,São Paulo (SP)
63723069,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,80916.0,Automática,Sedã,119900.0,103.0,São Paulo (SP)
64611812,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022.0,76500.0,CVT,Sedã,130900.0,103.0,São Paulo (SP)
67815626,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,196800.0,104.0,São Paulo (SP)
67202309,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,130000.0,CVT,Sedã,85490.0,100.0,São Paulo (SP)
66683539,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,203790.0,112.0,São Paulo (SP)
68977937,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,27000.0,CVT,Sedã,134900.0,106.0,São Paulo (SP)
69101230,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,45900.0,Automática,Sedã,148900.0,117.0,São Paulo (SP)
65188418,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,279790.0,153.0,São Paulo (SP)
67386462,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,55357.0,CVT,Sedã,164900.0,129.0,São Paulo (SP)
66388736,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2019,2020.0,101000.0,CVT,Sedã,144888.0,118.0,São Paulo (SP)
67781790,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,34699.0,Automática,Sedã,147900.0,104.0,São Paulo (SP)
66906170,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,169800.0,103.0,São Paulo (SP)
64589456,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,205790.0,109.0,São Paulo (SP)
65588157,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,201990.0,107.0,São Paulo (SP)
67927709,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,169990.0,103.0,São Paulo (SP)
64589459,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,205790.0,109.0,São Paulo (SP)
63558526,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2015,2015.0,181000.0,CVT,Sedã,87900.0,106.0,São Paulo (SP)
66316856,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2013.0,170000.0,Automática,Sedã,67990.0,109.0,São Paulo (SP)
66684336,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,Automática,Sedã,209010.0,111.0,São Paulo (SP)
67815475,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,196800.0,104.0,São Paulo (SP)
64104645,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,123000.0,Automática,Sedã,86999.0,106.0,São Paulo (SP)
64589143,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,200110.0,110.0,São Paulo (SP)
66177586,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019.0,124000.0,Automática,Sedã,90900.0,103.0,São Paulo (SP)
66154418,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,96000.0,Automática,Sedã,104700.0,105.0,São Paulo (SP)
67808463,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,151700.0,CVT,Sedã,86980.0,102.0,São Paulo (SP)
64589120,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,174990.0,106.0,São Paulo (SP)
65588394,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,201990.0,111.0,São Paulo (SP)
67815501,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,196800.0,104.0,São Paulo (SP)
67815589,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,196800.0,104.0,São Paulo (SP)
66328251,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,169890.0,103.0,São Paulo (SP)
65977639,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,56542.0,Automática,Sedã,143800.0,101.0,São Paulo (SP)
64612779,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,199790.0,110.0,São Paulo (SP)
65377839,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,100.0,CVT,Sedã,126990.0,106.0,São Paulo (SP)
66793796,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,Automática,Sedã,198890.0,106.0,São Paulo (SP)
63624439,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023.0,47500.0,Automática,Sedã,135900.0,98.0,São Paulo (SP)
67815627,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,196800.0,104.0,São Paulo (SP)
64589245,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,174990.0,106.0,São Paulo (SP)
65188284,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,279790.0,153.0,São Paulo (SP)
65588168,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,201990.0,107.0,São Paulo (SP)
65809994,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,177010.0,108.0,São Paulo (SP)
69251969,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2019,2020.0,61500.0,Automática,Sedã,132900.0,106.0,São Paulo (SP)
66718568,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,209010.0,111.0,São Paulo (SP)
66683946,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,203790.0,112.0,São Paulo (SP)
64589076,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,201990.0,111.0,São Paulo (SP)
60044749,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,107000.0,CVT,Sedã,89900.0,106.0,São Paulo (SP)
65588310,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,175620.0,107.0,São Paulo (SP)
64589068,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,205790.0,109.0,São Paulo (SP)
65588143,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,201990.0,107.0,São Paulo (SP)
64589172,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,174990.0,106.0,São Paulo (SP)
65611076,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,177010.0,108.0,São Paulo (SP)
64589454,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,205790.0,109.0,São Paulo (SP)
66684318,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,Automática,Sedã,209010.0,111.0,São Paulo (SP)
65557629,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,208990.0,111.0,São Paulo (SP)
65588327,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,175620.0,107.0,São Paulo (SP)
69101571,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2019,2019.0,73000.0,Automática,Sedã,94800.0,107.0,São Paulo (SP)
62442761,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026.0,0.0,Automática,Sedã,177010.0,108.0,São Paulo (SP)
66683495,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,177010.0,108.0,São Paulo (SP)
63624457,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023.0,47500.0,Automática,Sedã,135900.0,98.0,São Paulo (SP)
68650794,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,99000.0,CVT,Sedã,97900.0,98.0,São Paulo (SP)
64588796,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022.0,76208.0,CVT,Sedã,134990.0,106.0,São Paulo (SP)
64109110,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,65806.0,Automática,Sedã,135790.0,106.0,São Paulo (SP)
64733241,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026.0,0.0,Automática,Sedã,199990.0,106.0,São Paulo (SP)
64612783,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,201990.0,107.0,São Paulo (SP)
67733959,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,111372.0,Automática,Sedã,99990.0,100.0,São Paulo (SP)
69491483,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024.0,45000.0,CVT,Sedã,163890.0,99.0,São Paulo (SP)
65748867,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,278000.0,147.0,São Paulo (SP)
65557664,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,208990.0,111.0,São Paulo (SP)
66683520,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,177010.0,108.0,São Paulo (SP)
69318599,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2024,2024.0,47685.0,Automática,Sedã,170290.0,105.0,São Paulo (SP)
64620885,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2024.0,46000.0,CVT,Sedã,133900.0,107.0,São Paulo (SP)
66683503,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,177010.0,108.0,São Paulo (SP)
65588220,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,175990.0,107.0,São Paulo (SP)
65188217,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,244000.0,148.0,São Paulo (SP)
64589463,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026.0,0.0,CVT,Sedã,208990.0,111.0,São Paulo (SP)
66615643,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023.0,51000.0,CVT,Sedã,179000.0,125.0,São Paulo (SP)
65188346,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,279790.0,153.0,São Paulo (SP)
65611139,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026.0,0.0,Automática,Sedã,177320.0,108.0,São Paulo (SP)
59097401,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025.0,0.0,CVT,Sedã,239890.0,150.0,São Paulo (SP)
64589169,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026.0,0.0,CVT,Sedã,175990.0,107.0,São Paulo (SP)
64653690,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,69800.0,CVT,Sedã,129900.0,102.0,São Paulo (SP)
68088271,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2019,2019.0,120000.0,CVT,Sedã,98900.0,112.0,São Paulo (SP)
64589125,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026.0,0.0,CVT,Sedã,208990.0,111.0,São Paulo (SP)
64553330,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018.0,112490.0,Automática,Sedã,104990.0,105.0,São Paulo (SP)
63624824,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023.0,47500.0,Automática,Sedã,135900.0,98.0,São Paulo (SP)
66683482,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,Automática,Sedã,177010.0,108.0,São Paulo (SP)
51054730,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2019,2019.0,100000.0,CVT,Sedã,120000.0,137.0,São Paulo (SP)
65748672,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,278000.0,147.0,São Paulo (SP)
63372081,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024.0,20090.0,Automática,Sedã,150990.0,106.0,São Paulo (SP)
65814976,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,177010.0,108.0,São Paulo (SP)
58481960,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025.0,0.0,CVT,Sedã,210000.0,145.0,São Paulo (SP)
65748759,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,CVT,Sedã,278000.0,147.0,São Paulo (SP)
65815141,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,177010.0,108.0,São Paulo (SP)
62365416,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,63000.0,CVT,Sedã,129990.0,106.0,São Paulo (SP)
66290910,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,94000.0,CVT,Sedã,130000.0,102.0,São Paulo (SP)
65187800,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,244000.0,148.0,São Paulo (SP)
65814779,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,177010.0,108.0,São Paulo (SP)
64612788,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026.0,0.0,CVT,Sedã,208990.0,111.0,São Paulo (SP)
68760532,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2010,2011.0,153210.0,Automática,Sedã,59900.0,108.0,São Paulo (SP)
69116949,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,Automática,Sedã,198890.0,106.0,São Paulo (SP)
66676290,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,93000.0,Automática,Sedã,120990.0,101.0,São Paulo (SP)
68481710,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022.0,47000.0,Automática,Sedã,184990.0,137.0,São Paulo (SP)
68481008,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026.0,0.0,Automática,Sedã,314990.0,167.0,São Paulo (SP)
63238297,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013.0,151000.0,Automática,Sedã,65000.0,98.0,São Paulo (SP)
67745893,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2010,2011.0,264000.0,Automática,Sedã,53000.0,96.0,São Paulo (SP)
66157825,TOYOTA,COROLLA,1.6 XLI 16V GASOLINA 4P MANUAL,2006,2006.0,270000.0,Manual,Sedã,38900.0,117.0,São Paulo (SP)
67188608,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2013.0,187000.0,Automática,Sedã,55900.0,84.0,São Paulo (SP)
67709335,TOYOTA,COROLLA,1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2004,2004.0,168000.0,Automática,Sedã,33900.0,95.0,São Paulo (SP)
68184159,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009.0,115128.0,Automática,Sedã,50000.0,93.0,São Paulo (SP)
67868217,TOYOTA,COROLLA,1.6 XLI 16V GASOLINA 4P AUTOMÁTICO,2007,2007.0,285000.0,Automática,Sedã,31999.0,87.0,São Paulo (SP)
66382261,TOYOTA,COROLLA,1.8 SE-G 16V GASOLINA 4P AUTOMÁTICO,2004,2005.0,270000.0,Automática,Sedã,35000.0,91.0,São Paulo (SP)
67395268,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2011,2012.0,171000.0,Automática,Sedã,64500.0,99.0,São Paulo (SP)
68237599,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010.0,88059.0,Automática,Sedã,61500.0,111.0,São Paulo (SP)
67205174,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,58000.0,Automática,Sedã,74000.0,106.0,São Paulo (SP)
64653381,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,154200.0,Automática,Sedã,57500.0,96.0,São Paulo (SP)
49074124,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2011.0,255000.0,Automática,Sedã,54990.0,94.0,São Paulo (SP)
66972342,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2009.0,249862.0,Automática,Sedã,48500.0,90.0,São Paulo (SP)
67673426,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2008.0,132000.0,Automática,Sedã,48900.0,114.0,São Paulo (SP)
68239313,TOYOTA,COROLLA,1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2000,2001.0,245800.0,Automática,Sedã,26500.0,97.0,São Paulo (SP)
66443411,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,131000.0,Automática,Sedã,69900.0,100.0,São Paulo (SP)
67277989,TOYOTA,COROLLA,1.6 XLI 16V GASOLINA 4P MANUAL,2007,2007.0,121000.0,Manual,Sedã,41900.0,123.0,São Paulo (SP)
66953125,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009.0,214000.0,Automática,Sedã,52900.0,98.0,São Paulo (SP)
66531108,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,150000.0,Automática,Sedã,63000.0,99.0,São Paulo (SP)
67089267,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009.0,226120.0,Automática,Sedã,53000.0,99.0,São Paulo (SP)
68018246,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2012.0,227000.0,Automática,Sedã,54999.0,92.0,São Paulo (SP)
66928589,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010.0,176800.0,Automática,Sedã,54000.0,97.0,São Paulo (SP)
67320766,TOYOTA,COROLLA,1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2003,2003.0,252000.0,Automática,Sedã,38900.0,121.0,São Paulo (SP)
62742968,TOYOTA,COROLLA,1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2001,2001.0,214000.0,Automática,Sedã,32900.0,120.0,São Paulo (SP)
67823213,TOYOTA,COROLLA,1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2009,2010.0,253000.0,Automática,Sedã,53000.0,93.0,São Paulo (SP)
66781199,TOYOTA,COROLLA,1.8 LE 16V GASOLINA 4P MANUAL,1993,1994.0,261251.0,Manual,Sedã,53500.0,430.0,São Paulo (SP)
67699870,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,140000.0,Automática,Sedã,69450.0,99.0,São Paulo (SP)
68365878,TOYOTA,COROLLA,1.8 XLI 16V FLEX 4P AUTOMÁTICO,2009,2010.0,118000.0,Automática,Sedã,54000.0,101.0,São Paulo (SP)
67204313,TOYOTA,COROLLA,1.8 XLI 16V FLEX 4P AUTOMÁTICO,2009,2010.0,152404.0,Automática,Sedã,55800.0,105.0,São Paulo (SP)
68975870,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P MANUAL,2009,2010.0,122500.0,Manual,Sedã,56500.0,103.0,São Paulo (SP)
65811726,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011.0,330000.0,Automática,Sedã,53000.0,91.0,São Paulo (SP)
