Versao,Ano_Fabricacao,Ano_Modelo,Quilometragem,Cambio,Preco_Real,Percentual_FIPE
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,54000,Automático,155900.0,122.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,119000,Automático,67899.0,107.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2019,2020,70000,Automático,119990.0,111.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,209010.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,48948,Automático,144890.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,209010.0,111.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,160347,Automático,102890.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,85406,Automático,105900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,161471,Automático,76900.0,110.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,119102,Automático,65800.0,94.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,22340,Automático,149900.0,105.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2024,31000,Automático,219900.0,133.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2022,2023,65000,Automático,119980.0,101.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2022,2023,30500,Manual,144990.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,119480,Automático,69800.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2011,121483,Automático,69000.0,118.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,160303,Automático,56800.0,89.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2009,175600,Automático,52200.0,97.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2024,2024,26000,Automático,169900.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,80567,Automático,108790.0,109.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,60000,Automático,118990.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,93000,Automático,119990.0,94.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,116057,Automático,111890.0,93.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2022,2023,116300,Automático,134980.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,146400,Automático,86980.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,114499,Automático,84900.0,121.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020,100000,Automático,112900.0,97.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,15845,Automático,195900.0,137.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2014,2015,40000,Automático,103000.0,124.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,16000,Automático,149900.0,105.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,69000,Automático,141900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,110000,Automático,114900.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,155000,Automático,81000.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,7300,Automático,193990.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,78130,Automático,119900.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,40648,Automático,132900.0,104.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2017,2018,97000,Automático,103990.0,105.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2021,2022,85000,Automático,133000.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,65000,Automático,119890.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,72537,Automático,131900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,120000,Automático,89999.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,70000,Automático,127900.0,100.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2018,2018,97460,Automático,101900.0,103.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2022,2023,46000,Automático,145900.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,87000,Automático,125900.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,97477,Automático,114800.0,96.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,97000,Automático,91890.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,151000,Automático,109900.0,110.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,104300,Automático,109990.0,107.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015,102000,Automático,85900.0,105.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2018,91200,Automático,90800.0,107.0
1.8 XLI 16V FLEX 4P MANUAL,2009,2010,221000,Manual,52900.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2016,86068,Automático,88900.0,105.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,56000,Automático,145000.0,100.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2021,2022,63113,Automático,110000.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,79502,Automático,129900.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,130000,Automático,89500.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,149000,Automático,82000.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,68000,Automático,124000.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,225000,Automático,80000.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,17700,Automático,145000.0,102.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2019,11130,Automático,110000.0,125.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,157548,Automático,98800.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,47000,Automático,142890.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,75000,Automático,120000.0,117.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,127000,Automático,61990.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,91000,Automático,86000.0,102.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2017,39765,Automático,85000.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,117273,Automático,62400.0,94.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,31125,Automático,126900.0,99.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009,140000,Automático,58900.0,110.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,76000,Automático,117800.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,39000,Automático,139900.0,98.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2020,2021,98000,Automático,135990.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,185000,Automático,69900.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,51360,Automático,121990.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,75000,Automático,119900.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,57150,Automático,119490.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,47000,Automático,125900.0,99.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,28000,Automático,167990.0,105.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,8502,Automático,146490.0,101.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,25000,Automático,170990.0,97.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2013,185000,Automático,67900.0,109.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,68795,Automático,106490.0,107.0
1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2008,2009,159000,Automático,59990.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,46051,Automático,121990.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,5639,Automático,158990.0,97.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,23634,Automático,144900.0,105.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019,169900,Automático,97900.0,111.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,114000,Automático,74900.0,107.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2024,39981,Automático,164890.0,103.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,115000,Automático,88900.0,109.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,2100,Automático,179900.0,109.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,119233,Automático,99990.0,97.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,65631,Automático,89990.0,111.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,79650,Automático,97790.0,116.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,19584,Automático,151890.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,78254,Automático,106900.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,110000,Automático,129900.0,91.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,167980.0,102.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,109339,Automático,89990.0,106.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2021,2022,59000,Automático,113770.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,111647,Automático,106900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,63650,Automático,126990.0,99.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2022,2023,60568,Automático,138780.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,93635,Automático,117990.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,96631,Automático,117790.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,70000,Automático,125900.0,105.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,70000,Automático,144990.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2025,51891,Automático,154990.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015,100000,Automático,82900.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,29570,Automático,149900.0,105.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2018,2019,75331,Automático,112790.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020,61000,Automático,123900.0,106.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2023,38000,Automático,149900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,19769,Automático,153850.0,96.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,209010.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,26743,Automático,179990.0,109.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,70000,Automático,129890.0,102.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,28677,Automático,160000.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,32000,Automático,149900.0,105.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023,58600,Automático,137950.0,96.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024,63232,Automático,125300.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,122937,Automático,99800.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,98067,Automático,95600.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,81575,Automático,129990.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020,95434,Automático,117900.0,101.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,209010.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,89571,Automático,125900.0,105.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,209010.0,111.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,209010.0,111.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2020,2021,65000,Automático,149890.0,136.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,80200,Automático,132590.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,80000,Automático,123000.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,57935,Automático,146880.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,24157,Automático,124900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,34271,Automático,123900.0,101.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,79998,Automático,88980.0,110.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2011,2012,155500,Automático,65790.0,110.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2019,2020,32000,Automático,109900.0,102.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2025,19760,Automático,178000.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,108000,Automático,86800.0,106.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2017,102000,Automático,85890.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,89000,Automático,99800.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,0,Automático,196900.0,104.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2023,42183,Automático,101799.0,86.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2023,42183,Automático,101799.0,86.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2023,42183,Automático,101799.0,86.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,0,Automático,196900.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,98000,Automático,98990.0,96.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2020,2020,66800,Automático,109890.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2020,2021,79300,Automático,119990.0,95.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2020,2020,20300,Automático,159900.0,131.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,80000,Automático,104990.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023,61293,Automático,141780.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,72000,Automático,132980.0,93.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,37430,Automático,133000.0,104.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2019,92000,Automático,91900.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,83320,Automático,117990.0,96.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,102140,Automático,95890.0,96.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2023,44727,Automático,128790.0,109.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2026,2026,0,Automático,199980.0,106.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2023,53000,Automático,119800.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,168000,Automático,69900.0,105.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2021,2022,84000,Automático,109900.0,96.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023,58600,Automático,137950.0,96.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024,54581,Automático,123900.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2023,2023,103804,Automático,144900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,177320.0,108.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024,37809,Automático,130400.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,29942,Automático,149890.0,105.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024,59469,Automático,126000.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,49905,Automático,142900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,129500,Automático,61900.0,93.0
1.8 XEI 16V FLEX 4P MANUAL,2009,2010,157000,Manual,53500.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,109443,Automático,67498.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2016,143000,Automático,78900.0,93.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,133000,Automático,66250.0,95.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2020,2020,124800,Automático,106000.0,87.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2014,132000,Automático,68500.0,98.0
1.8 XLI 16V FLEX 4P AUTOMÁTICO,2009,2010,135000,Automático,56000.0,105.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010,140000,Automático,52900.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,64640,Automático,108000.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,94000,Automático,85500.0,101.0
1.8 XEI 16V GASOLINA 4P MANUAL,1999,1999,230000,Manual,29400.0,135.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,21182,Automático,129800.0,102.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015,147000,Automático,72000.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,89000,Automático,105990.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,169000,Automático,82100.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,89200,Automático,91900.0,104.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2025,22000,Automático,179900.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,59000,Automático,148000.0,102.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2012,2013,179000,Manual,68000.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,57000,Automático,125000.0,102.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,93500,Automático,82900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,42800,Automático,142500.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,80000,Automático,121900.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,77200,Automático,90900.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,59500,Automático,125000.0,102.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2014,2015,24000,Automático,109999.0,132.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,126000,Automático,83900.0,103.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,150000,Automático,86000.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,71500,Automático,124700.0,102.0
1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2005,2005,204447,Automático,39900.0,109.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,60000,Automático,132500.0,104.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2022,2023,32000,Automático,116990.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2010,2011,143000,Automático,57000.0,103.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,67000,Automático,152000.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,71000,Automático,108000.0,108.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023,72594,Automático,138490.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,216000,Automático,55000.0,94.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,130000,Automático,88000.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,50000,Automático,77000.0,110.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022,59000,Automático,179800.0,133.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,88000,Automático,82500.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,98500,Automático,81900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,108000,Automático,101900.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,14276,Automático,143000.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,112100,Automático,87000.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,125000,Automático,78000.0,92.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,132000,Automático,66900.0,96.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014,49200,Manual,79980.0,123.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,97000,Automático,97500.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,122324,Automático,119000.0,93.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2023,115000,Automático,130000.0,90.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,110000,Automático,98500.0,96.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2017,2018,148826,Automático,79900.0,93.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,103000,Automático,61000.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,125000,Automático,69000.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,43400,Automático,109000.0,106.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026,4780,Automático,190000.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,114700,Automático,83500.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2019,2019,143,Automático,80000.0,91.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,120000,Automático,84450.0,103.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2004,2004,165200,Automático,41900.0,117.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,98032,Automático,84500.0,103.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2023,50800,Automático,145000.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2014,91000,Automático,75900.0,109.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2014,164700,Automático,64690.0,100.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,144000,Automático,81900.0,96.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,42000,Automático,157900.0,99.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2017,2018,75000,Automático,94500.0,110.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022,89000,Automático,124900.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,96300,Automático,85000.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,88000,Automático,115000.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2017,92000,Automático,82900.0,102.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,88000,Automático,89000.0,104.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010,203000,Automático,55500.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,86000,Automático,104000.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,54000,Automático,118840.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,127500,Automático,70000.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,144643,Automático,84000.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015,140000,Automático,76900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,71000,Automático,118000.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,134000,Automático,89900.0,90.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2023,44000,Automático,149000.0,103.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,151000,Automático,83900.0,98.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,118000,Automático,79900.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,26500,Automático,137000.0,107.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,140000,Automático,93990.0,94.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,89500,Automático,65000.0,111.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2018,2019,54057,Automático,112900.0,106.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2025,30000,Automático,174900.0,100.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,124000,Automático,77000.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,175,Automático,58900.0,101.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2015,2016,141000,Automático,85000.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,101,Automático,144000.0,100.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2011,2012,193333,Automático,63000.0,96.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,147000,Automático,80000.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2020,156000,Automático,120000.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2025,20100,Automático,159500.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,99000,Automático,110000.0,92.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2024,84000,Automático,151000.0,95.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009,157170,Automático,56500.0,105.0
1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2008,2009,220000,Automático,55900.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2025,29000,Automático,184900.0,103.0
